frame,has_traffic_light,has_pedestrian,has_vehicle,px_traffic_light,px_pedestrian,px_vehicle
025310,True,False,False,369,0,0
025320,True,False,False,888,0,0
025330,True,False,False,77,0,0
025340,True,False,False,146,0,0
025350,True,True,True,148,59,1665
025360,False,True,True,0,162,5437
025370,False,True,False,0,670,0
025380,False,False,False,0,0,0
025390,False,False,False,0,0,0
025400,False,False,False,0,0,0
025410,False,False,False,0,0,0
025420,False,False,True,4,0,72
025430,False,False,True,0,0,61
025440,False,False,True,2,0,674
025450,False,False,True,0,0,486
025460,False,False,True,4,0,9789
025470,False,False,False,6,0,35
025480,False,False,True,7,0,57
025490,False,False,True,10,0,106
025500,False,False,True,20,0,228
025510,False,False,True,33,0,579
025520,True,False,True,47,0,1471
025530,True,False,True,87,0,2426
025540,True,False,True,105,0,6967
025550,True,False,True,128,0,9510
025560,True,False,True,128,0,9516
025570,True,False,True,128,0,9513
025580,True,False,True,128,0,9513
025590,True,False,True,128,0,9523
025600,True,False,True,128,0,9524
025610,True,False,True,128,0,9540
025620,True,False,True,128,0,6633
025630,True,False,True,165,0,2709
025640,True,False,True,359,0,3110
025650,True,False,True,2354,0,2874
025660,True,False,True,102,0,4008
025670,True,False,True,171,0,485
025680,True,False,True,124,0,827
025690,False,False,True,28,0,3628
025700,False,False,True,36,0,8084
025710,True,False,True,70,0,613
025720,True,False,True,91,0,628
025730,True,False,True,148,0,694
025740,True,False,True,243,0,650
025750,True,False,True,342,0,347
025760,True,False,True,342,0,258
025770,True,False,True,342,0,248
025780,True,False,True,342,0,210
025790,True,False,True,342,0,180
025800,True,False,True,342,0,140
025810,True,False,True,342,0,127
025820,True,False,True,342,0,194
025830,True,False,True,342,0,100
025840,True,False,True,342,0,108
025850,True,False,True,342,0,122
025860,True,False,True,342,0,66
025870,True,False,True,342,5,74
025880,True,False,True,342,4,53
025890,True,False,True,342,6,635
025900,True,False,True,342,7,658
025910,True,False,True,342,5,682
025920,True,False,True,342,9,683
025930,True,False,True,342,6,675
025940,True,False,True,342,7,679
025950,True,False,True,342,4,704
025960,True,False,True,342,6,763
025970,True,False,True,342,0,752
025980,True,False,True,342,1,776
025990,True,False,True,342,1,807
026000,True,False,True,342,0,813
026010,True,False,True,342,1,880
026020,True,False,True,342,1,869
026030,True,False,True,342,0,920
026040,True,False,True,342,2,1146
026050,True,False,True,342,4,2174
026060,True,False,True,342,1,13506
026070,True,False,True,414,0,781
026080,True,False,True,3481,0,557
026090,True,False,True,133,2,188
026100,True,False,True,247,9,211
026110,True,False,True,203,2,429
026120,True,False,True,63,19,1829
026130,True,False,True,102,0,1557
026140,True,False,False,262,0,19
026150,True,False,True,400,0,111
026160,True,False,True,400,0,111
026170,True,False,True,400,0,111
026180,True,False,True,400,0,111
026190,True,False,True,400,5,111
026200,True,False,True,400,1,111
026210,True,False,True,400,0,111
026220,True,False,True,447,4,80
026230,True,False,False,2409,5,0
026240,True,False,False,79,1,0
026250,False,False,False,0,10,0
026260,False,False,False,0,4,1
026270,True,False,True,43,9,364
026280,True,False,True,76,22,389
026290,True,False,True,163,0,768
026300,True,False,True,424,0,1624
026310,True,False,True,57,0,505
026320,True,False,False,92,0,0
026330,True,False,False,128,0,0
026340,True,False,True,510,0,1296
026350,False,False,True,0,0,9483
026360,False,False,False,0,0,0
026370,False,False,False,0,0,0
026380,False,False,False,0,0,0
026390,False,False,False,0,0,0
026400,False,False,False,0,0,0
026410,False,False,False,0,0,0
026420,False,False,False,0,0,0
026430,False,False,True,0,0,46
026440,False,False,True,0,0,110
026450,False,False,True,0,0,486
026460,False,False,False,0,0,32
026470,False,False,True,0,0,74
026480,False,False,True,0,1,648
026490,False,False,False,0,1,20
026500,False,False,False,0,0,36
026510,False,False,True,0,10,109
026520,False,False,True,0,16,173
026530,False,False,True,0,33,261
026540,False,True,True,0,63,161
026550,False,True,True,0,109,201
026560,False,True,True,0,167,282
026570,False,True,True,0,235,3229
026580,False,True,False,13,221,18
026590,False,False,True,16,20,43
026600,False,True,False,33,64,22
026610,False,False,False,29,0,19
026620,True,False,False,55,0,21
026630,True,False,False,112,0,30
026640,True,False,False,346,0,35
026650,True,False,False,377,0,33
026660,True,False,False,377,0,33
026670,True,False,False,377,0,33
026680,True,False,True,377,0,355
026690,True,False,True,377,0,388
026700,True,False,True,377,0,426
026710,True,False,True,377,0,376
026720,True,False,True,377,0,316
026730,True,False,True,377,0,210
026740,True,False,True,377,0,153
026750,True,False,True,377,0,137
026760,True,False,True,377,0,144
026770,True,False,True,377,0,165
026780,True,False,True,377,0,159
026790,True,False,True,377,0,160
026800,True,False,True,377,0,160
026810,True,False,True,377,0,160
026820,True,False,True,377,0,160
026830,True,False,True,377,0,173
026840,True,False,True,377,0,212
026850,True,False,True,377,0,259
026860,True,False,True,377,0,382
026870,True,False,True,377,0,937
026880,True,False,True,377,0,991
026890,True,False,True,377,0,329
026900,True,False,True,377,0,47
026910,True,False,True,377,0,48
026920,True,False,True,377,0,50
026930,True,False,True,377,0,50
026940,True,False,True,377,0,48
026950,True,False,True,377,0,51
026960,True,False,True,377,0,52
026970,True,False,True,377,0,54
026980,True,False,True,647,0,67
026990,True,False,True,97,2,103
027000,True,False,True,169,2,141
027010,True,False,True,70,4,180
027020,True,False,True,272,4,336
027030,False,False,True,33,5,2008
027040,True,False,True,74,4,2234
027050,True,False,True,262,6,310
027060,True,False,True,2241,7,391
027070,True,False,True,106,13,617
027080,True,False,True,247,18,2281
027090,True,False,True,116,23,583
027100,False,False,True,0,35,2155
027110,False,True,True,0,103,5812
027120,False,True,True,0,1288,230
027130,False,False,True,0,0,368
027140,False,False,True,0,0,887
027150,False,False,True,0,0,1346
027160,False,False,False,0,0,16
027170,False,False,False,0,0,0
027180,False,False,True,1,7,231
027190,False,False,True,4,5,180
027200,False,False,True,2,7,2066
027210,False,False,True,0,5,152
027220,False,False,True,2,11,139
027230,False,False,True,5,12,159
027240,False,False,True,8,21,194
027250,False,False,True,4,28,225
027260,False,True,True,7,48,288
027270,False,True,True,14,93,360
027280,False,True,True,27,128,523
027290,True,True,True,41,249,848
027300,True,True,True,77,292,1327
027310,True,True,True,100,468,3294
027320,True,True,True,111,562,8051
027330,True,True,True,112,471,8239
027340,True,True,True,112,391,9113
027350,True,True,True,112,315,21409
027360,True,True,True,112,312,7747
027370,True,True,True,112,246,7742
027380,True,True,True,112,260,7745
027390,True,True,True,112,140,7760
027400,True,True,True,112,229,7738
027410,True,True,True,112,210,7738
027420,True,True,True,112,216,7729
027430,True,True,True,112,230,7729
027440,True,True,True,112,232,7688
027450,True,True,True,112,199,5390
027460,True,True,True,141,239,2044
027470,True,True,True,231,389,2612
027480,True,True,True,483,441,6709
027490,True,True,True,480,524,5170
027500,True,True,True,658,564,2500
027510,True,True,True,80,1376,2590
027520,True,True,True,134,390,1932
027530,True,False,True,54,0,1221
027540,True,False,True,170,0,1303
027550,False,False,True,0,0,2511
027560,False,False,True,0,0,13202
027570,False,False,True,0,0,777
027580,False,False,True,0,0,939
027590,False,False,True,0,0,1610
027600,False,False,False,0,0,0
027610,False,False,True,3,6,377
027620,False,False,True,4,5,259
027630,False,False,True,11,7,265
027640,False,False,True,21,8,276
027650,False,False,True,27,8,290
027660,False,False,True,27,13,292
027670,False,False,True,27,14,295
027680,False,False,True,38,21,362
027690,True,False,True,67,20,595
027700,True,True,True,75,63,745
027710,True,True,True,108,98,736
027720,True,True,True,278,165,963
027730,True,True,True,295,165,741
027740,True,True,True,294,144,481
027750,True,True,True,294,155,356
027760,True,True,True,294,123,321
027770,True,True,True,294,109,387
027780,True,True,True,294,96,515
027790,True,True,True,294,96,770
027800,True,True,True,294,86,805
027810,True,True,True,294,85,832
027820,True,True,True,294,56,927
027830,True,True,True,294,59,302
027840,True,True,True,294,63,194
027850,True,True,True,294,56,124
027860,True,False,True,294,37,124
027870,True,False,True,294,0,110
027880,True,False,True,322,23,104
027890,True,True,True,1323,53,138
027900,True,True,False,87,124,0
027910,True,False,False,185,0,0
027920,True,False,False,109,0,0
027930,False,False,False,0,0,0
027940,False,False,False,0,0,0
027950,False,False,False,0,0,0
027960,False,False,False,0,0,0
027970,False,False,False,0,0,0
027980,False,False,False,0,0,0
027990,False,False,False,0,0,0
028000,False,False,False,0,0,0
028010,False,False,False,0,0,0
028020,False,False,False,0,0,4
028030,False,False,False,0,0,3
028040,False,False,False,0,0,2
028050,False,False,False,3,0,2
028060,False,False,False,0,0,5
028070,False,False,False,1,0,14
028080,False,False,True,0,4,59
028090,False,False,True,0,0,65
028100,False,False,True,0,0,127
028110,False,False,True,0,0,191
028120,False,False,True,0,0,257
028130,False,False,True,0,0,136
028140,False,False,True,0,0,211
028150,False,False,True,0,0,305
028160,False,False,True,0,0,635
028170,False,False,True,15,15,149
028180,False,False,True,24,11,231
028190,False,False,True,25,3,323
028200,False,False,True,27,24,576
028210,True,True,True,53,74,1531
028220,True,False,True,71,7,2324
028230,True,False,True,89,3,6301
028240,True,False,True,84,6,8764
028250,True,False,True,84,5,8773
028260,True,False,True,84,6,8789
028270,True,False,True,84,5,8835
028280,True,False,True,84,3,8794
028290,True,False,True,84,3,8820
028300,True,False,True,84,2,8833
028310,True,False,True,84,3,8876
028320,True,False,True,84,0,9049
028330,True,False,True,84,2,11750
028340,True,False,True,84,4,8498
028350,True,False,True,84,4,4891
028360,True,False,True,116,5,2559
028370,True,False,True,207,5,2783
028380,True,False,True,666,1,3726
028390,True,False,True,91,0,1907
028400,True,False,True,130,0,2892
028410,True,False,True,273,0,235
028420,True,False,True,158,0,555
028430,False,False,True,33,0,2965
028440,True,False,True,66,0,4493
028450,True,False,False,213,0,0
028460,True,False,False,361,0,0
028470,True,False,False,342,0,0
028480,True,False,False,342,0,0
028490,True,False,False,342,0,0
028500,True,False,False,342,0,0
028510,True,False,True,342,0,299
028520,True,False,True,342,0,634
028530,True,False,True,342,0,753
028540,True,False,True,342,0,1176
028550,True,False,True,342,0,6184
028560,True,False,True,342,0,8091
028570,True,False,True,342,0,627
028580,True,False,True,342,0,803
028590,True,False,True,342,0,1438
028600,True,False,True,342,0,2699
028610,True,False,True,342,0,2527
028620,True,False,True,342,0,239
028630,True,False,True,342,0,284
028640,True,False,True,342,0,331
028650,True,False,True,342,0,515
028660,True,False,True,342,0,1259
028670,True,False,True,342,0,134
028680,True,False,False,342,0,0
028690,True,False,False,342,0,0
028700,True,False,False,342,0,0
028710,True,False,False,342,0,0
028720,True,False,True,342,0,42
028730,True,False,False,342,0,39
028740,True,False,False,342,0,28
028750,True,False,False,342,0,39
028760,True,False,True,342,0,58
028770,True,False,True,342,0,75
028780,True,False,True,342,0,106
028790,True,False,True,449,0,106
028800,True,False,True,72,0,156
028810,True,False,True,145,0,209
028820,True,False,True,56,0,293
028830,True,False,True,225,0,767
028840,False,False,True,0,0,4854
028850,False,False,False,0,0,0
028860,False,False,False,0,0,0
028870,False,False,False,0,0,0
028880,False,False,False,0,0,0
028890,False,False,False,0,0,0
028900,False,False,False,1,12,8
028910,False,False,False,2,16,12
028920,False,False,True,4,24,1403
028930,False,False,False,4,39,14
028940,False,True,False,2,89,16
028950,False,True,False,5,1033,22
028960,False,False,False,5,0,32
028970,False,False,True,8,0,96
028980,False,False,True,20,0,238
028990,True,False,True,51,0,335
029000,True,False,True,138,0,262
029010,True,False,True,333,0,274
029020,True,False,True,339,0,237
029030,True,False,True,339,0,215
029040,True,False,True,339,0,214
029050,True,False,True,339,0,222
029060,True,False,True,339,0,164
029070,True,False,True,339,0,170
029080,True,False,True,339,0,172
029090,True,False,True,339,0,176
029100,True,False,True,339,0,168
029110,True,False,True,339,0,205
029120,True,False,True,339,0,302
029130,True,False,True,339,0,300
029140,True,False,True,339,0,794
029150,True,False,True,339,0,1246
029160,True,False,True,339,0,1486
029170,True,False,True,339,0,888
029180,True,False,True,339,0,3808
029190,True,False,True,339,0,1165
029200,True,False,True,339,0,1165
029210,True,False,True,339,0,1165
029220,True,False,True,339,0,1165
029230,True,False,True,339,0,1165
029240,True,False,True,351,0,1156
029250,True,False,True,2201,0,695
029260,True,False,False,124,0,0
029270,True,False,False,155,0,0
029280,True,False,True,179,25,1958
029290,False,False,True,27,23,14873
029300,True,True,True,47,55,297
029310,True,True,True,87,100,551
029320,True,True,True,170,207,920
029330,True,True,True,594,94,1781
029340,True,True,True,123,79,4010
029350,True,True,True,177,294,1124
029360,True,False,True,108,19,540
029370,True,False,True,525,21,1233
029380,True,False,True,78,6,8616
029390,True,True,False,128,49,5
029400,True,True,False,469,54,0
029410,True,True,False,53,121,0
029420,True,False,False,106,0,0
029430,False,False,False,0,0,0
029440,False,True,True,39,153,225
029450,True,True,False,50,547,5
029460,True,True,False,96,1037,21
029470,True,True,False,216,147,0
029480,True,False,False,646,0,0
029490,True,False,False,79,0,0
029500,True,False,False,142,0,0
029510,False,False,False,0,0,0
029520,False,False,False,2,0,0
029530,False,False,False,8,0,17
029540,False,False,False,3,0,0
029550,False,False,False,9,0,11
029560,False,False,False,12,0,15
029570,False,False,False,5,0,0
029580,False,False,False,9,0,0
029590,False,False,False,0,0,0
029600,False,False,False,0,0,0
029610,False,False,False,0,0,0
029620,False,False,False,0,0,0
029630,False,False,False,0,0,0
029640,False,False,False,0,0,0
029650,False,False,False,24,6,0
029660,True,False,False,48,5,16
029670,True,False,False,120,7,21
029680,True,False,False,224,8,0
029690,True,False,False,311,8,0
029700,True,False,False,312,8,0
029710,True,False,False,312,7,0
029720,True,False,False,312,8,0
029730,True,False,False,312,2,0
029740,True,False,False,312,1,0
029750,True,False,False,312,0,0
029760,True,False,False,312,0,0
029770,True,False,False,312,0,0
029780,True,False,False,312,0,0
029790,True,False,False,312,0,0
029800,True,False,False,312,0,0
029810,True,False,False,312,0,0
029820,True,False,False,312,0,0
029830,True,False,False,312,0,0
029840,True,False,False,312,0,0
029850,True,False,False,312,0,0
029860,True,False,True,312,1,226
